V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
405589,Year,2016,K04000001,England and Wales,46,46,2,Female
801954,Year,2016,K04000001,England and Wales,46,46,0,All
419109,Year,2013,K04000001,England and Wales,46,46,2,Female
411749,Year,2013,K04000001,England and Wales,46,46,1,Male
414422,Year,2014,K04000001,England and Wales,46,46,2,Female
830858,Year,2013,K04000001,England and Wales,46,46,0,All
403988,Year,2014,K04000001,England and Wales,46,46,1,Male
818410,Year,2014,K04000001,England and Wales,46,46,0,All
415608,Year,2015,K04000001,England and Wales,46,46,2,Female
404902,Year,2015,K04000001,England and Wales,46,46,1,Male
415877,Year,2016,K04000001,England and Wales,47,47,2,Female
820510,Year,2015,K04000001,England and Wales,46,46,0,All
405100,Year,2016,K04000001,England and Wales,47,47,1,Male
820977,Year,2016,K04000001,England and Wales,47,47,0,All
421414,Year,2013,K04000001,England and Wales,47,47,2,Female
409890,Year,2013,K04000001,England and Wales,47,47,1,Male
831304,Year,2013,K04000001,England and Wales,47,47,0,All
419195,Year,2014,K04000001,England and Wales,47,47,2,Female
411595,Year,2014,K04000001,England and Wales,47,47,1,Male
830790,Year,2014,K04000001,England and Wales,47,47,0,All
414873,Year,2015,K04000001,England and Wales,47,47,2,Female
819192,Year,2015,K04000001,England and Wales,47,47,0,All
404319,Year,2015,K04000001,England and Wales,47,47,1,Male
415029,Year,2016,K04000001,England and Wales,48,48,2,Female
404496,Year,2016,K04000001,England and Wales,48,48,1,Male
819525,Year,2016,K04000001,England and Wales,48,48,0,All
423728,Year,2013,K04000001,England and Wales,48,48,2,Female
412294,Year,2013,K04000001,England and Wales,48,48,1,Male
836022,Year,2013,K04000001,England and Wales,48,48,0,All
409558,Year,2014,K04000001,England and Wales,48,48,1,Male
421586,Year,2014,K04000001,England and Wales,48,48,2,Female
831144,Year,2014,K04000001,England and Wales,48,48,0,All
419608,Year,2015,K04000001,England and Wales,48,48,2,Female
411737,Year,2015,K04000001,England and Wales,48,48,1,Male
419732,Year,2016,K04000001,England and Wales,49,49,2,Female
831345,Year,2015,K04000001,England and Wales,48,48,0,All
412008,Year,2016,K04000001,England and Wales,49,49,1,Male
831740,Year,2016,K04000001,England and Wales,49,49,0,All
419714,Year,2013,K04000001,England and Wales,49,49,2,Female
409131,Year,2013,K04000001,England and Wales,49,49,1,Male
828845,Year,2013,K04000001,England and Wales,49,49,0,All
423989,Year,2014,K04000001,England and Wales,49,49,2,Female
412066,Year,2014,K04000001,England and Wales,49,49,1,Male
836055,Year,2014,K04000001,England and Wales,49,49,0,All
421967,Year,2015,K04000001,England and Wales,49,49,2,Female
409599,Year,2015,K04000001,England and Wales,49,49,1,Male
831566,Year,2015,K04000001,England and Wales,49,49,0,All
421884,Year,2016,K04000001,England and Wales,50,50,2,Female
409622,Year,2016,K04000001,England and Wales,50,50,1,Male
831506,Year,2016,K04000001,England and Wales,50,50,0,All
410237,Year,2013,K04000001,England and Wales,50,50,2,Female
400964,Year,2013,K04000001,England and Wales,50,50,1,Male
811201,Year,2013,K04000001,England and Wales,50,50,0,All
419765,Year,2014,K04000001,England and Wales,50,50,2,Female
828481,Year,2014,K04000001,England and Wales,50,50,0,All
408716,Year,2014,K04000001,England and Wales,50,50,1,Male
424113,Year,2015,K04000001,England and Wales,50,50,2,Female
411852,Year,2015,K04000001,England and Wales,50,50,1,Male
835965,Year,2015,K04000001,England and Wales,50,50,0,All
424016,Year,2016,K04000001,England and Wales,51,51,2,Female
411470,Year,2016,K04000001,England and Wales,51,51,1,Male
835486,Year,2016,K04000001,England and Wales,51,51,0,All
400590,Year,2013,K04000001,England and Wales,51,51,2,Female
794153,Year,2013,K04000001,England and Wales,51,51,0,All
393563,Year,2013,K04000001,England and Wales,51,51,1,Male
410086,Year,2014,K04000001,England and Wales,51,51,2,Female
400303,Year,2014,K04000001,England and Wales,51,51,1,Male
810389,Year,2014,K04000001,England and Wales,51,51,0,All
419939,Year,2015,K04000001,England and Wales,51,51,2,Female
408357,Year,2015,K04000001,England and Wales,51,51,1,Male
828296,Year,2015,K04000001,England and Wales,51,51,0,All
408082,Year,2016,K04000001,England and Wales,52,52,1,Male
419537,Year,2016,K04000001,England and Wales,52,52,2,Female
827619,Year,2016,K04000001,England and Wales,52,52,0,All
386604,Year,2013,K04000001,England and Wales,52,52,2,Female
380153,Year,2013,K04000001,England and Wales,52,52,1,Male
766757,Year,2013,K04000001,England and Wales,52,52,0,All
400317,Year,2014,K04000001,England and Wales,52,52,2,Female
393040,Year,2014,K04000001,England and Wales,52,52,1,Male
793357,Year,2014,K04000001,England and Wales,52,52,0,All
409837,Year,2015,K04000001,England and Wales,52,52,2,Female
399787,Year,2015,K04000001,England and Wales,52,52,1,Male
809624,Year,2015,K04000001,England and Wales,52,52,0,All
399246,Year,2016,K04000001,England and Wales,53,53,1,Male
409559,Year,2016,K04000001,England and Wales,53,53,2,Female
808805,Year,2016,K04000001,England and Wales,53,53,0,All
371316,Year,2013,K04000001,England and Wales,53,53,2,Female
364894,Year,2013,K04000001,England and Wales,53,53,1,Male
386267,Year,2014,K04000001,England and Wales,53,53,2,Female
736210,Year,2013,K04000001,England and Wales,53,53,0,All
379530,Year,2014,K04000001,England and Wales,53,53,1,Male
765797,Year,2014,K04000001,England and Wales,53,53,0,All
400019,Year,2015,K04000001,England and Wales,53,53,2,Female
392314,Year,2015,K04000001,England and Wales,53,53,1,Male
399538,Year,2016,K04000001,England and Wales,54,54,2,Female
792333,Year,2015,K04000001,England and Wales,53,53,0,All
391494,Year,2016,K04000001,England and Wales,54,54,1,Male
791032,Year,2016,K04000001,England and Wales,54,54,0,All
363163,Year,2013,K04000001,England and Wales,54,54,2,Female
356922,Year,2013,K04000001,England and Wales,54,54,1,Male
720085,Year,2013,K04000001,England and Wales,54,54,0,All
370807,Year,2014,K04000001,England and Wales,54,54,2,Female
364115,Year,2014,K04000001,England and Wales,54,54,1,Male
734922,Year,2014,K04000001,England and Wales,54,54,0,All
378702,Year,2015,K04000001,England and Wales,54,54,1,Male
385737,Year,2015,K04000001,England and Wales,54,54,2,Female
764439,Year,2015,K04000001,England and Wales,54,54,0,All
385123,Year,2016,K04000001,England and Wales,55,55,2,Female
377767,Year,2016,K04000001,England and Wales,55,55,1,Male
762890,Year,2016,K04000001,England and Wales,55,55,0,All
355275,Year,2013,K04000001,England and Wales,55,55,2,Female
349091,Year,2013,K04000001,England and Wales,55,55,1,Male
704366,Year,2013,K04000001,England and Wales,55,55,0,All
362625,Year,2014,K04000001,England and Wales,55,55,2,Female
355810,Year,2014,K04000001,England and Wales,55,55,1,Male
718435,Year,2014,K04000001,England and Wales,55,55,0,All
370246,Year,2015,K04000001,England and Wales,55,55,2,Female
363081,Year,2015,K04000001,England and Wales,55,55,1,Male
733327,Year,2015,K04000001,England and Wales,55,55,0,All
369729,Year,2016,K04000001,England and Wales,56,56,2,Female
361717,Year,2016,K04000001,England and Wales,56,56,1,Male
731446,Year,2016,K04000001,England and Wales,56,56,0,All
342827,Year,2013,K04000001,England and Wales,56,56,2,Female
335740,Year,2013,K04000001,England and Wales,56,56,1,Male
678567,Year,2013,K04000001,England and Wales,56,56,0,All
354701,Year,2014,K04000001,England and Wales,56,56,2,Female
347888,Year,2014,K04000001,England and Wales,56,56,1,Male
702589,Year,2014,K04000001,England and Wales,56,56,0,All
362060,Year,2015,K04000001,England and Wales,56,56,2,Female
716577,Year,2015,K04000001,England and Wales,56,56,0,All
354517,Year,2015,K04000001,England and Wales,56,56,1,Male
361450,Year,2016,K04000001,England and Wales,57,57,2,Female
353194,Year,2016,K04000001,England and Wales,57,57,1,Male
714644,Year,2016,K04000001,England and Wales,57,57,0,All
330779,Year,2013,K04000001,England and Wales,57,57,2,Female
324098,Year,2013,K04000001,England and Wales,57,57,1,Male
654877,Year,2013,K04000001,England and Wales,57,57,0,All
334470,Year,2014,K04000001,England and Wales,57,57,1,Male
342184,Year,2014,K04000001,England and Wales,57,57,2,Female
676654,Year,2014,K04000001,England and Wales,57,57,0,All
354134,Year,2015,K04000001,England and Wales,57,57,2,Female
346705,Year,2015,K04000001,England and Wales,57,57,1,Male
700839,Year,2015,K04000001,England and Wales,57,57,0,All
353502,Year,2016,K04000001,England and Wales,58,58,2,Female
345189,Year,2016,K04000001,England and Wales,58,58,1,Male
698691,Year,2016,K04000001,England and Wales,58,58,0,All
320013,Year,2013,K04000001,England and Wales,58,58,2,Female
311644,Year,2013,K04000001,England and Wales,58,58,1,Male
631657,Year,2013,K04000001,England and Wales,58,58,0,All
330065,Year,2014,K04000001,England and Wales,58,58,2,Female
322384,Year,2014,K04000001,England and Wales,58,58,1,Male
652449,Year,2014,K04000001,England and Wales,58,58,0,All
341553,Year,2015,K04000001,England and Wales,58,58,2,Female
333033,Year,2015,K04000001,England and Wales,58,58,1,Male
340844,Year,2016,K04000001,England and Wales,59,59,2,Female
674586,Year,2015,K04000001,England and Wales,58,58,0,All
331589,Year,2016,K04000001,England and Wales,59,59,1,Male
672433,Year,2016,K04000001,England and Wales,59,59,0,All
322756,Year,2013,K04000001,England and Wales,59,59,2,Female
312148,Year,2013,K04000001,England and Wales,59,59,1,Male
634904,Year,2013,K04000001,England and Wales,59,59,0,All
319251,Year,2014,K04000001,England and Wales,59,59,2,Female
629148,Year,2014,K04000001,England and Wales,59,59,0,All
309897,Year,2014,K04000001,England and Wales,59,59,1,Male
329452,Year,2015,K04000001,England and Wales,59,59,2,Female
320716,Year,2015,K04000001,England and Wales,59,59,1,Male
650168,Year,2015,K04000001,England and Wales,59,59,0,All
328625,Year,2016,K04000001,England and Wales,60,60,2,Female
319153,Year,2016,K04000001,England and Wales,60,60,1,Male
647778,Year,2016,K04000001,England and Wales,60,60,0,All
318624,Year,2013,K04000001,England and Wales,60,60,2,Female
627662,Year,2013,K04000001,England and Wales,60,60,0,All
309038,Year,2013,K04000001,England and Wales,60,60,1,Male
321833,Year,2014,K04000001,England and Wales,60,60,2,Female
310034,Year,2014,K04000001,England and Wales,60,60,1,Male
631867,Year,2014,K04000001,England and Wales,60,60,0,All
318459,Year,2015,K04000001,England and Wales,60,60,2,Female
308234,Year,2015,K04000001,England and Wales,60,60,1,Male
626693,Year,2015,K04000001,England and Wales,60,60,0,All
306384,Year,2016,K04000001,England and Wales,61,61,1,Male
317509,Year,2016,K04000001,England and Wales,61,61,2,Female
623893,Year,2016,K04000001,England and Wales,61,61,0,All
311219,Year,2013,K04000001,England and Wales,61,61,2,Female
299450,Year,2013,K04000001,England and Wales,61,61,1,Male
610669,Year,2013,K04000001,England and Wales,61,61,0,All
317563,Year,2014,K04000001,England and Wales,61,61,2,Female
306940,Year,2014,K04000001,England and Wales,61,61,1,Male
624503,Year,2014,K04000001,England and Wales,61,61,0,All
308188,Year,2015,K04000001,England and Wales,61,61,1,Male
320886,Year,2015,K04000001,England and Wales,61,61,2,Female
629074,Year,2015,K04000001,England and Wales,61,61,0,All
306127,Year,2016,K04000001,England and Wales,62,62,1,Male
319894,Year,2016,K04000001,England and Wales,62,62,2,Female
626021,Year,2016,K04000001,England and Wales,62,62,0,All
314075,Year,2013,K04000001,England and Wales,62,62,2,Female
301456,Year,2013,K04000001,England and Wales,62,62,1,Male
310296,Year,2014,K04000001,England and Wales,62,62,2,Female
615531,Year,2013,K04000001,England and Wales,62,62,0,All
297110,Year,2014,K04000001,England and Wales,62,62,1,Male
607406,Year,2014,K04000001,England and Wales,62,62,0,All
316537,Year,2015,K04000001,England and Wales,62,62,2,Female
304930,Year,2015,K04000001,England and Wales,62,62,1,Male
315340,Year,2016,K04000001,England and Wales,63,63,2,Female
621467,Year,2015,K04000001,England and Wales,62,62,0,All
617979,Year,2016,K04000001,England and Wales,63,63,0,All
302639,Year,2016,K04000001,England and Wales,63,63,1,Male
322412,Year,2013,K04000001,England and Wales,63,63,2,Female
307226,Year,2013,K04000001,England and Wales,63,63,1,Male
629638,Year,2013,K04000001,England and Wales,63,63,0,All
312890,Year,2014,K04000001,England and Wales,63,63,2,Female
299244,Year,2014,K04000001,England and Wales,63,63,1,Male
612134,Year,2014,K04000001,England and Wales,63,63,0,All
309182,Year,2015,K04000001,England and Wales,63,63,2,Female
294950,Year,2015,K04000001,England and Wales,63,63,1,Male
604132,Year,2015,K04000001,England and Wales,63,63,0,All
307789,Year,2016,K04000001,England and Wales,64,64,2,Female
292301,Year,2016,K04000001,England and Wales,64,64,1,Male
600090,Year,2016,K04000001,England and Wales,64,64,0,All
330282,Year,2013,K04000001,England and Wales,64,64,2,Female
316060,Year,2013,K04000001,England and Wales,64,64,1,Male
646342,Year,2013,K04000001,England and Wales,64,64,0,All
304443,Year,2014,K04000001,England and Wales,64,64,1,Male
321111,Year,2014,K04000001,England and Wales,64,64,2,Female
625554,Year,2014,K04000001,England and Wales,64,64,0,All
311631,Year,2015,K04000001,England and Wales,64,64,2,Female
296646,Year,2015,K04000001,England and Wales,64,64,1,Male
309826,Year,2016,K04000001,England and Wales,65,65,2,Female
608277,Year,2015,K04000001,England and Wales,64,64,0,All
293444,Year,2016,K04000001,England and Wales,65,65,1,Male
603270,Year,2016,K04000001,England and Wales,65,65,0,All
349878,Year,2013,K04000001,England and Wales,65,65,2,Female
333363,Year,2013,K04000001,England and Wales,65,65,1,Male
683241,Year,2013,K04000001,England and Wales,65,65,0,All
328417,Year,2014,K04000001,England and Wales,65,65,2,Female
312914,Year,2014,K04000001,England and Wales,65,65,1,Male
641331,Year,2014,K04000001,England and Wales,65,65,0,All
319411,Year,2015,K04000001,England and Wales,65,65,2,Female
301356,Year,2015,K04000001,England and Wales,65,65,1,Male
620767,Year,2015,K04000001,England and Wales,65,65,0,All
317115,Year,2016,K04000001,England and Wales,66,66,2,Female
298042,Year,2016,K04000001,England and Wales,66,66,1,Male
615157,Year,2016,K04000001,England and Wales,66,66,0,All
378959,Year,2013,K04000001,England and Wales,66,66,2,Female
362289,Year,2013,K04000001,England and Wales,66,66,1,Male
741248,Year,2013,K04000001,England and Wales,66,66,0,All
347566,Year,2014,K04000001,England and Wales,66,66,2,Female
329910,Year,2014,K04000001,England and Wales,66,66,1,Male
677476,Year,2014,K04000001,England and Wales,66,66,0,All
326023,Year,2015,K04000001,England and Wales,66,66,2,Female
309482,Year,2015,K04000001,England and Wales,66,66,1,Male
635505,Year,2015,K04000001,England and Wales,66,66,0,All
323663,Year,2016,K04000001,England and Wales,67,67,2,Female
305838,Year,2016,K04000001,England and Wales,67,67,1,Male
629501,Year,2016,K04000001,England and Wales,67,67,0,All
278365,Year,2013,K04000001,England and Wales,67,67,1,Male
293846,Year,2013,K04000001,England and Wales,67,67,2,Female
572211,Year,2013,K04000001,England and Wales,67,67,0,All
376261,Year,2014,K04000001,England and Wales,67,67,2,Female
358049,Year,2014,K04000001,England and Wales,67,67,1,Male
734310,Year,2014,K04000001,England and Wales,67,67,0,All
345080,Year,2015,K04000001,England and Wales,67,67,2,Female
325837,Year,2015,K04000001,England and Wales,67,67,1,Male
670917,Year,2015,K04000001,England and Wales,67,67,0,All
342218,Year,2016,K04000001,England and Wales,68,68,2,Female
321579,Year,2016,K04000001,England and Wales,68,68,1,Male
663797,Year,2016,K04000001,England and Wales,68,68,0,All
286391,Year,2013,K04000001,England and Wales,68,68,2,Female
269719,Year,2013,K04000001,England and Wales,68,68,1,Male
556110,Year,2013,K04000001,England and Wales,68,68,0,All
291407,Year,2014,K04000001,England and Wales,68,68,2,Female
274541,Year,2014,K04000001,England and Wales,68,68,1,Male
565948,Year,2014,K04000001,England and Wales,68,68,0,All
373075,Year,2015,K04000001,England and Wales,68,68,2,Female
353348,Year,2015,K04000001,England and Wales,68,68,1,Male
726423,Year,2015,K04000001,England and Wales,68,68,0,All
348241,Year,2016,K04000001,England and Wales,69,69,1,Male
369534,Year,2016,K04000001,England and Wales,69,69,2,Female
717775,Year,2016,K04000001,England and Wales,69,69,0,All
285537,Year,2013,K04000001,England and Wales,69,69,2,Female
553986,Year,2013,K04000001,England and Wales,69,69,0,All
268449,Year,2013,K04000001,England and Wales,69,69,1,Male
283737,Year,2014,K04000001,England and Wales,69,69,2,Female
265492,Year,2014,K04000001,England and Wales,69,69,1,Male
549229,Year,2014,K04000001,England and Wales,69,69,0,All
288686,Year,2015,K04000001,England and Wales,69,69,2,Female
270523,Year,2015,K04000001,England and Wales,69,69,1,Male
285529,Year,2016,K04000001,England and Wales,70,70,2,Female
559209,Year,2015,K04000001,England and Wales,69,69,0,All
